['win', [[['10', 'C'], ['13', 'C']]], 'Flush']
['win', [[['05', 'D'], ['14', 'D']]], 'Straight']
['win', [[['04', 'D'], ['06', 'C']]], 'High Card']
['win', [[['01', 'D'], ['07', 'C']]], 'Pair']
['win', [[['07', 'H'], ['09', 'H']]], 'Pair']
['win', [[['07', 'D'], ['11', 'S']]], '2 Pairs']
['win', [[['02', 'H'], ['13', 'C']]], 'Flush']
['win', [[['04', 'S'], ['09', 'C']]], 'Straight']
['win', [[['01', 'C'], ['13', 'H']]], 'Full House']
['win', [[['11', 'S'], ['04', 'S']]], '2 Pairs']
['win', [[['08', 'H'], ['07', 'H']]], 'Flush']
['win', [[['07', 'C'], ['12', 'C']]], '2 Pairs']
['win', [[['02', 'S'], ['10', 'S']]], '2 Pairs']
['win', [[['06', 'C'], ['13', 'S']]], '2 Pairs']
['win', [[['04', 'S'], ['03', 'H']]], '3 of a Kind']
['win', [[['02', 'D'], ['07', 'D']]], '2 Pairs']
['win', [[['07', 'C'], ['04', 'S']]], '3 of a Kind']
['win', [[['13', 'H'], ['12', 'H']]], 'Flush']
['win', [[['01', 'C'], ['12', 'C']]], 'Pair']
['win', [[['12', 'C'], ['11', 'H']]], 'Pair']
['win', [[['08', 'S'], ['03', 'C']]], 'Straight']
['win', [[['12', 'S'], ['10', 'C']]], 'Pair']
['win', [[['03', 'D'], ['07', 'D']]], '2 Pairs']
['draw', [[['06', 'D'], ['03', 'H']], [['02', 'H'], ['13', 'D']], [['04', 'D'], ['01', 'H']]], 'Full House']
['win', [[['10', 'S'], ['09', 'S']]], 'Straight']
['win', [[['13', 'C'], ['13', 'D']]], '2 Pairs']
['win', [[['11', 'C'], ['04', 'C']]], '3 of a Kind']
['win', [[['12', 'H'], ['04', 'D']]], 'Flush']
['win', [[['05', 'H'], ['07', 'S']]], '2 Pairs']
['win', [[['03', 'C'], ['09', 'S']]], '2 Pairs']
['win', [[['04', 'D'], ['07', 'C']]], 'Straight']
['win', [[['10', 'C'], ['04', 'D']]], 'Flush']
['win', [[['03', 'D'], ['10', 'H']]], 'Straight']
['win', [[['02', 'C'], ['13', 'S']]], '2 Pairs']
['win', [[['10', 'D'], ['04', 'C']]], 'Pair']
['win', [[['02', 'D'], ['06', 'S']]], '2 Pairs']
['win', [[['03', 'C'], ['12', 'C']]], 'Pair']
['win', [[['01', 'H'], ['05', 'C']]], '2 Pairs']
['win', [[['12', 'C'], ['05', 'H']]], '3 of a Kind']
['win', [[['02', 'C'], ['13', 'H']]], '2 Pairs']
['win', [[['07', 'S'], ['13', 'S']]], '2 Pairs']
['win', [[['14', 'S'], ['04', 'C']]], '2 Pairs']
['win', [[['13', 'D'], ['05', 'S']]], '3 of a Kind']
['win', [[['03', 'D'], ['12', 'D']]], 'Flush']
['win', [[['13', 'S'], ['07', 'S']]], '3 of a Kind']
['win', [[['03', 'D'], ['06', 'C']]], 'Straight']
['win', [[['02', 'H'], ['13', 'C']]], '2 Pairs']
['win', [[['06', 'C'], ['02', 'H']]], 'Pair']
['win', [[['08', 'D'], ['07', 'C']]], '3 of a Kind']
['win', [[['13', 'S'], ['08', 'C']]], '2 Pairs']
['win', [[['06', 'S'], ['07', 'D']]], 'Straight']
['win', [[['01', 'D'], ['02', 'S']]], '2 Pairs']
['win', [[['10', 'D'], ['06', 'H']]], '3 of a Kind']
['win', [[['13', 'C'], ['10', 'S']]], '3 of a Kind']
['win', [[['05', 'D'], ['11', 'C']]], 'Pair']
['win', [[['04', 'S'], ['05', 'H']]], 'Straight']
['win', [[['13', 'C'], ['13', 'D']]], '2 Pairs']
['win', [[['03', 'C'], ['02', 'D']]], '2 Pairs']
['win', [[['13', 'S'], ['04', 'S']]], 'Flush']
['win', [[['03', 'S'], ['09', 'C']]], 'Pair']
['win', [[['12', 'S'], ['08', 'C']]], '2 Pairs']
['win', [[['09', 'H'], ['08', 'D']]], 'Pair']
['win', [[['06', 'C'], ['06', 'D']]], '2 Pairs']
['win', [[['09', 'D'], ['03', 'D']]], 'Straight']
['win', [[['06', 'D'], ['07', 'H']]], 'Straight']
['win', [[['09', 'D'], ['07', 'S']]], 'Full House']
['win', [[['02', 'C'], ['02', 'H']]], 'Full House']
['win', [[['14', 'C'], ['02', 'S']]], 'Straight']
['win', [[['13', 'S'], ['02', 'S']]], '2 Pairs']
['win', [[['03', 'S'], ['07', 'C']]], '3 of a Kind']
['win', [[['07', 'C'], ['05', 'S']]], 'Straight']
['win', [[['08', 'H'], ['07', 'S']]], 'Straight']
['win', [[['08', 'H'], ['12', 'C']]], '2 Pairs']
['win', [[['13', 'D'], ['08', 'S']]], '2 Pairs']
['win', [[['10', 'S'], ['09', 'S']]], '3 of a Kind']
['win', [[['13', 'C'], ['07', 'D']]], 'Pair']
['win', [[['06', 'D'], ['03', 'H']]], '2 Pairs']
['win', [[['01', 'D'], ['12', 'C']]], 'Pair']
['win', [[['13', 'H'], ['02', 'H']]], 'Pair']
['win', [[['12', 'C'], ['10', 'H']]], 'Flush']
['win', [[['05', 'S'], ['09', 'D']]], '2 Pairs']
['win', [[['14', 'C'], ['12', 'C']]], 'Straight']
['win', [[['05', 'D'], ['09', 'C']]], '3 of a Kind']
['win', [[['02', 'D'], ['09', 'D']]], 'Flush']
['win', [[['12', 'C'], ['07', 'C']]], '2 Pairs']
['win', [[['04', 'H'], ['13', 'H']]], 'Flush']
['win', [[['11', 'S'], ['10', 'C']]], '2 Pairs']
['win', [[['09', 'C'], ['11', 'D']]], 'Full House']
['win', [[['11', 'S'], ['08', 'H']]], 'Pair']
['win', [[['12', 'S'], ['10', 'S']]], '2 Pairs']
['win', [[['12', 'D'], ['06', 'C']]], '2 Pairs']
['win', [[['11', 'H'], ['04', 'H']]], '3 of a Kind']
['win', [[['07', 'S'], ['10', 'S']]], '2 Pairs']
['win', [[['08', 'C'], ['09', 'D']]], 'Straight']
['win', [[['05', 'S'], ['07', 'C']]], 'Full House']
['win', [[['02', 'C'], ['04', 'H']]], 'Straight']
['win', [[['13', 'S'], ['02', 'D']]], 'Full House']
['win', [[['01', 'S'], ['11', 'S']]], '3 of a Kind']
['win', [[['06', 'H'], ['03', 'S']]], 'Straight']
['win', [[['14', 'C'], ['08', 'C']]], 'Straight']
['draw', [[['05', 'H'], ['04', 'S']], [['11', 'S'], ['07', 'S']], [['04', 'H'], ['09', 'C']]], '2 Pairs']
['win', [[['11', 'H'], ['05', 'H']]], 'Full House']
['win', [[['11', 'C'], ['10', 'C']]], 'Full House']
['win', [[['13', 'H'], ['08', 'H']]], '2 Pairs']
['win', [[['12', 'C'], ['12', 'S']]], '3 of a Kind']
['win', [[['03', 'C'], ['03', 'D']]], 'Full House']
['win', [[['13', 'C'], ['03', 'C']]], 'Pair']
['win', [[['05', 'D'], ['10', 'D']]], '3 of a Kind']
['win', [[['12', 'C'], ['07', 'S']]], 'Pair']
['win', [[['07', 'C'], ['05', 'H']]], '2 Pairs']
['win', [[['06', 'C'], ['06', 'D']]], 'Full House']
['win', [[['13', 'H'], ['13', 'S']]], '2 Pairs']
['win', [[['11', 'D'], ['12', 'H']]], 'Pair']
['win', [[['04', 'S'], ['12', 'S']]], '2 Pairs']
['win', [[['11', 'H'], ['11', 'S']]], '2 Pairs']
['win', [[['03', 'C'], ['07', 'D']]], '3 of a Kind']
['win', [[['12', 'C'], ['09', 'H']]], 'Full House']
['win', [[['05', 'C'], ['05', 'D']]], 'Pair']
['win', [[['02', 'D'], ['09', 'C']]], '3 of a Kind']
['win', [[['10', 'S'], ['10', 'D']]], '3 of a Kind']
['win', [[['06', 'D'], ['12', 'H']]], '2 Pairs']
['win', [[['04', 'S'], ['13', 'D']]], '2 Pairs']
['draw', [[['09', 'S'], ['05', 'S']], [['02', 'H'], ['09', 'D']]], '2 Pairs']
['win', [[['13', 'C'], ['07', 'C']]], 'Flush']
['win', [[['07', 'C'], ['01', 'D']]], 'Full House']
['win', [[['08', 'C'], ['08', 'H']]], 'Pair']
['win', [[['10', 'S'], ['13', 'C']]], 'Pair']
['win', [[['13', 'H'], ['04', 'H']]], '2 Pairs']
['win', [[['02', 'C'], ['11', 'S']]], '2 Pairs']
['win', [[['09', 'H'], ['10', 'S']]], '2 Pairs']
['win', [[['11', 'D'], ['06', 'H']]], '2 Pairs']
['win', [[['13', 'H'], ['11', 'H']]], '2 Pairs']
['win', [[['10', 'C'], ['07', 'D']]], '2 Pairs']
['win', [[['11', 'S'], ['09', 'S']]], 'Pair']
['win', [[['10', 'C'], ['07', 'H']]], '2 Pairs']
['draw', [[['06', 'C'], ['12', 'S']], [['08', 'C'], ['09', 'C']], [['01', 'S'], ['11', 'C']]], 'Full House']
['win', [[['10', 'S'], ['04', 'C']]], '3 of a Kind']
['win', [[['13', 'C'], ['12', 'C']]], 'Pair']
['win', [[['13', 'S'], ['12', 'C']]], '2 Pairs']
['win', [[['05', 'D'], ['10', 'C']]], '2 Pairs']
['draw', [[['10', 'C'], ['11', 'C']], [['10', 'H'], ['01', 'S']]], 'Full House']
['win', [[['03', 'C'], ['13', 'H']]], 'Pair']
['win', [[['03', 'H'], ['01', 'H']]], 'Flush']
['win', [[['03', 'D'], ['13', 'C']]], '3 of a Kind']
['win', [[['10', 'H'], ['01', 'S']]], '2 Pairs']
['win', [[['09', 'D'], ['06', 'S']]], '2 Pairs']
['win', [[['02', 'S'], ['09', 'S']]], 'Flush']
['win', [[['02', 'C'], ['03', 'S']]], '3 of a Kind']
['win', [[['05', 'H'], ['05', 'C']]], 'Straight']
['win', [[['07', 'C'], ['08', 'C']]], 'Pair']
['win', [[['02', 'C'], ['09', 'H']]], 'Full House']
['win', [[['01', 'C'], ['07', 'C']]], 'Flush']
['win', [[['04', 'H'], ['04', 'D']]], '3 of a Kind']
['win', [[['09', 'D'], ['12', 'S']]], 'Full House']
['win', [[['08', 'S'], ['03', 'D']]], 'Full House']
['win', [[['09', 'H'], ['07', 'H']]], 'Full House']
['win', [[['05', 'C'], ['10', 'H']]], '2 Pairs']
['win', [[['01', 'S'], ['12', 'C']]], '2 Pairs']
['win', [[['12', 'C'], ['05', 'C']]], '2 Pairs']
['win', [[['11', 'H'], ['03', 'C']]], 'Flush']
['win', [[['04', 'H'], ['09', 'D']]], 'Straight']
['win', [[['11', 'H'], ['07', 'C']]], '3 of a Kind']
['win', [[['03', 'C'], ['11', 'D']]], 'Pair']
['win', [[['12', 'S'], ['09', 'C']]], 'Pair']
['win', [[['02', 'S'], ['02', 'H']]], '3 of a Kind']
['win', [[['10', 'D'], ['13', 'C']]], '3 of a Kind']
['win', [[['05', 'D'], ['02', 'D']]], '3 of a Kind']
['win', [[['12', 'H'], ['04', 'C']]], '2 Pairs']
['win', [[['04', 'D'], ['14', 'D']]], '2 Pairs']
['win', [[['11', 'D'], ['07', 'C']]], 'Full House']
['win', [[['11', 'S'], ['13', 'S']]], '2 Pairs']
['win', [[['10', 'H'], ['13', 'S']]], '2 Pairs']
['win', [[['09', 'H'], ['09', 'C']]], 'Pair']
['win', [[['12', 'H'], ['08', 'S']]], '2 Pairs']
['win', [[['10', 'C'], ['08', 'D']]], '2 Pairs']
['win', [[['08', 'D'], ['05', 'S']]], 'Full House']
['win', [[['04', 'H'], ['06', 'H']]], '2 Pairs']
['win', [[['08', 'H'], ['13', 'C']]], '2 Pairs']
['win', [[['11', 'S'], ['12', 'D']]], 'Flush']
['win', [[['09', 'H'], ['04', 'C']]], '2 Pairs']
['win', [[['09', 'D'], ['07', 'C']]], '2 Pairs']
['win', [[['12', 'C'], ['11', 'D']]], 'Pair']
['win', [[['12', 'S'], ['13', 'S']]], '2 Pairs']
['win', [[['08', 'D'], ['13', 'D']]], '2 Pairs']
['win', [[['03', 'H'], ['03', 'S']]], '2 Pairs']
['draw', [[['13', 'C'], ['13', 'D']], [['10', 'C'], ['02', 'C']], [['05', 'S'], ['07', 'H']]], 'Straight']
['win', [[['09', 'D'], ['05', 'C']]], '2 Pairs']
['win', [[['12', 'H'], ['08', 'D']]], '2 Pairs']
['win', [[['05', 'C'], ['13', 'C']]], 'Pair']
['win', [[['03', 'D'], ['07', 'D']]], 'Pair']
['win', [[['07', 'H'], ['10', 'D']]], '3 of a Kind']
['win', [[['11', 'H'], ['09', 'H']]], 'Flush']
['win', [[['13', 'H'], ['11', 'H']]], 'Flush']
['win', [[['10', 'H'], ['08', 'H']]], 'Flush']
['win', [[['04', 'S'], ['07', 'H']]], 'Pair']
['win', [[['13', 'C'], ['10', 'D']]], 'Pair']
['win', [[['01', 'H'], ['07', 'C']]], '3 of a Kind']
['win', [[['07', 'C'], ['09', 'C']]], 'Straight']
['win', [[['07', 'C'], ['02', 'D']]], '2 Pairs']
['win', [[['08', 'C'], ['08', 'H']]], 'Full House']
['win', [[['05', 'C'], ['06', 'H']]], 'Straight']
['win', [[['06', 'C'], ['07', 'H']]], 'Pair']
['win', [[['02', 'D'], ['07', 'D']]], '2 Pairs']
['win', [[['03', 'D'], ['05', 'H']]], 'Straight']
['win', [[['03', 'C'], ['07', 'D']]], 'Pair']
['win', [[['10', 'H'], ['13', 'D']]], 'Straight']
['win', [[['04', 'S'], ['01', 'H']]], 'Flush']
['win', [[['10', 'H'], ['13', 'C']]], '2 Pairs']
['win', [[['07', 'S'], ['07', 'C']]], 'Pair']
['win', [[['05', 'D'], ['02', 'C']]], 'Straight']
['win', [[['12', 'H'], ['10', 'S']]], '2 Pairs']
['win', [[['02', 'D'], ['11', 'S']]], 'Flush']
['win', [[['01', 'S'], ['02', 'C']]], '2 Pairs']
['win', [[['10', 'H'], ['04', 'C']]], 'Pair']
['win', [[['13', 'S'], ['09', 'C']]], 'Straight']
['win', [[['03', 'S'], ['01', 'S']]], 'Flush']
['win', [[['02', 'D'], ['06', 'D']]], '3 of a Kind']
['win', [[['13', 'C'], ['11', 'H']]], 'Pair']
['draw', [[['09', 'H'], ['10', 'D']], [['10', 'H'], ['09', 'S']]], 'Straight']
['win', [[['06', 'C'], ['12', 'H']]], 'Full House']
['win', [[['04', 'S'], ['08', 'S']]], '2 Pairs']
['win', [[['02', 'C'], ['02', 'H']]], '2 Pairs']
['win', [[['10', 'C'], ['02', 'S']]], '2 Pairs']
['win', [[['07', 'H'], ['10', 'H']]], 'Flush']
['win', [[['12', 'S'], ['09', 'H']]], '2 Pairs']
['win', [[['06', 'C'], ['02', 'S']]], 'Flush']
['win', [[['11', 'S'], ['12', 'C']]], '2 Pairs']
['win', [[['06', 'C'], ['05', 'C']]], 'Straight']
['win', [[['12', 'H'], ['01', 'H']]], 'Pair']
['win', [[['09', 'D'], ['06', 'S']]], '3 of a Kind']
['win', [[['08', 'H'], ['12', 'S']]], 'Full House']
['win', [[['06', 'D'], ['06', 'H']]], 'Pair']
['win', [[['12', 'S'], ['07', 'S']]], '2 Pairs']
['draw', [[['04', 'C'], ['11', 'H']], [['06', 'D'], ['11', 'S']]], 'Straight']
['win', [[['08', 'S'], ['01', 'D']]], 'Pair']
['win', [[['04', 'C'], ['05', 'C']]], 'Pair']
['win', [[['05', 'S'], ['13', 'H']]], 'Pair']
['win', [[['04', 'D'], ['09', 'S']]], '2 Pairs']
['win', [[['01', 'D'], ['12', 'D']]], 'Flush']
['win', [[['07', 'H'], ['02', 'H']]], 'Pair']
['win', [[['10', 'D'], ['01', 'H']]], 'Flush']
['win', [[['03', 'D'], ['09', 'H']]], 'Pair']
['win', [[['08', 'C'], ['09', 'D']]], 'Pair']
['win', [[['03', 'H'], ['12', 'C']]], 'Straight']
['win', [[['11', 'C'], ['02', 'H']]], 'Full House']
['win', [[['11', 'H'], ['13', 'C']]], 'Pair']
['win', [[['07', 'D'], ['08', 'D']]], 'Pair']
['win', [[['13', 'S'], ['01', 'H']]], 'Full House']
['win', [[['11', 'H'], ['09', 'D']]], 'Straight']
['win', [[['12', 'S'], ['01', 'D']]], 'Pair']
['draw', [[['12', 'S'], ['10', 'C']], [['12', 'D'], ['02', 'D']]], 'Full House']
['win', [[['04', 'C'], ['02', 'S']]], '3 of a Kind']
['win', [[['11', 'D'], ['11', 'C']]], '2 Pairs']
['win', [[['12', 'S'], ['11', 'H']]], 'Straight']
['draw', [[['10', 'H'], ['13', 'S']], [['13', 'H'], ['10', 'C']]], 'High Card']
['win', [[['04', 'D'], ['10', 'S']]], 'Full House']
['win', [[['03', 'H'], ['08', 'D']]], 'Flush']
['win', [[['04', 'D'], ['03', 'S']]], 'Straight']
['win', [[['07', 'C'], ['03', 'H']]], '2 Pairs']
['win', [[['06', 'S'], ['10', 'C']]], '2 Pairs']
['win', [[['10', 'H'], ['11', 'H']]], 'Straight']
['win', [[['12', 'H'], ['10', 'H']]], 'Pair']
['win', [[['12', 'S'], ['07', 'H']]], '3 of a Kind']
['win', [[['13', 'D'], ['02', 'H']]], '2 Pairs']
['win', [[['07', 'S'], ['07', 'C']]], '3 of a Kind']
['win', [[['01', 'H'], ['13', 'H']]], 'Flush']
['win', [[['06', 'H'], ['10', 'H']]], '3 of a Kind']
['draw', [[['04', 'H'], ['07', 'D']], [['13', 'D'], ['07', 'H']]], 'Straight']
['win', [[['13', 'S'], ['12', 'D']]], '2 Pairs']
['win', [[['05', 'C'], ['13', 'D']]], 'Flush']
['win', [[['01', 'H'], ['02', 'H']]], 'Pair']
['win', [[['12', 'H'], ['01', 'H']]], 'Flush']
['win', [[['08', 'S'], ['12', 'C']]], 'Straight']
['win', [[['07', 'C'], ['10', 'H']]], 'Straight']
['win', [[['12', 'S'], ['13', 'C']]], 'Pair']
['win', [[['09', 'D'], ['11', 'H']]], 'Pair']
['win', [[['12', 'S'], ['14', 'D']]], 'Straight']
['draw', [[['12', 'D'], ['12', 'C']], [['03', 'D'], ['02', 'D']], [['09', 'H'], ['12', 'S']]], 'Straight']
['win', [[['09', 'C'], ['09', 'D']]], 'Pair']
['win', [[['08', 'H'], ['10', 'D']]], '3 of a Kind']
['win', [[['10', 'S'], ['03', 'C']]], '2 Pairs']
['win', [[['12', 'D'], ['12', 'S']]], 'Pair']
['win', [[['04', 'C'], ['01', 'C']]], '2 Pairs']
['win', [[['08', 'H'], ['11', 'C']]], 'Straight']
['win', [[['09', 'C'], ['03', 'C']]], '3 of a Kind']
['win', [[['09', 'S'], ['06', 'S']]], 'Straight']
['win', [[['03', 'C'], ['01', 'H']]], 'Full House']
['win', [[['01', 'H'], ['07', 'C']]], '2 Pairs']
['win', [[['03', 'S'], ['14', 'C']]], 'Straight']
['win', [[['02', 'H'], ['02', 'C']]], '2 Pairs']
['win', [[['12', 'D'], ['13', 'C']]], 'Pair']
['win', [[['12', 'H'], ['08', 'H']]], 'Full House']
['win', [[['04', 'D'], ['11', 'C']]], 'Straight']
['win', [[['10', 'S'], ['07', 'H']]], '3 of a Kind']
['win', [[['09', 'D'], ['07', 'D']]], '2 Pairs']
['win', [[['11', 'C'], ['09', 'S']]], '2 Pairs']
['win', [[['09', 'C'], ['13', 'C']]], '3 of a Kind']
['win', [[['12', 'C'], ['08', 'S']]], '2 Pairs']
['win', [[['10', 'C'], ['01', 'C']]], 'Flush']
['win', [[['03', 'H'], ['04', 'C']]], '2 Pairs']
['win', [[['04', 'H'], ['12', 'H']]], 'Pair']
['win', [[['04', 'H'], ['09', 'H']]], 'Pair']
['win', [[['11', 'D'], ['08', 'D']]], 'Full House']
['win', [[['05', 'C'], ['06', 'H']]], '3 of a Kind']
['win', [[['08', 'S'], ['10', 'D']]], '3 of a Kind']
['win', [[['13', 'C'], ['04', 'D']]], '2 Pairs']
['win', [[['06', 'S'], ['09', 'S']]], 'Straight']
['win', [[['07', 'S'], ['06', 'H']]], 'Pair']
['win', [[['02', 'S'], ['11', 'H']]], '2 Pairs']
['win', [[['04', 'C'], ['13', 'H']]], 'Pair']
['win', [[['07', 'S'], ['09', 'S']]], '3 of a Kind']
['win', [[['07', 'D'], ['11', 'D']]], 'Straight']
['win', [[['10', 'D'], ['12', 'D']]], 'Flush']
['win', [[['13', 'D'], ['13', 'H']]], 'Straight']
['win', [[['03', 'D'], ['14', 'S']]], 'Straight']
['win', [[['12', 'D'], ['11', 'H']]], '2 Pairs']
['win', [[['10', 'C'], ['04', 'C']]], '2 Pairs']
['win', [[['13', 'D'], ['03', 'C']]], 'Full House']
['win', [[['07', 'S'], ['13', 'C']]], '3 of a Kind']
['draw', [[['13', 'H'], ['08', 'H']], [['13', 'S'], ['05', 'S']]], '2 Pairs']
['draw', [[['11', 'S'], ['04', 'S']], [['10', 'S'], ['11', 'C']], [['03', 'C'], ['07', 'C']]], '2 Pairs']
['win', [[['10', 'S'], ['05', 'H']]], '3 of a Kind']
['win', [[['02', 'H'], ['02', 'C']]], '3 of a Kind']
['win', [[['05', 'D'], ['10', 'D']]], 'Flush']
['win', [[['07', 'C'], ['03', 'C']]], 'Flush']
['win', [[['01', 'H'], ['03', 'H']]], 'Flush']
['win', [[['07', 'H'], ['04', 'D']]], '2 Pairs']
['win', [[['09', 'S'], ['09', 'D']]], 'Full House']
['win', [[['08', 'H'], ['12', 'H']]], 'Flush']
['win', [[['12', 'S'], ['13', 'S']]], 'Flush']
['win', [[['11', 'C'], ['03', 'H']]], '2 Pairs']
['win', [[['11', 'D'], ['02', 'D']]], 'Full House']
['win', [[['13', 'S'], ['03', 'H']]], '2 Pairs']
['win', [[['10', 'H'], ['01', 'S']]], '2 Pairs']
['win', [[['12', 'C'], ['02', 'C']]], '2 Pairs']
['win', [[['13', 'D'], ['08', 'C']]], 'Pair']
['win', [[['10', 'C'], ['08', 'S']]], '2 Pairs']
['win', [[['10', 'H'], ['10', 'D']]], '2 Pairs']
['win', [[['10', 'C'], ['12', 'C']]], '2 Pairs']
['win', [[['10', 'C'], ['13', 'C']]], 'Pair']
['win', [[['06', 'H'], ['08', 'H']]], '2 Pairs']
['win', [[['11', 'S'], ['07', 'S']]], '2 Pairs']
['win', [[['02', 'H'], ['09', 'H']]], '3 of a Kind']
['win', [[['11', 'S'], ['13', 'C']]], '2 Pairs']
['win', [[['11', 'D'], ['13', 'H']]], 'Straight']
['win', [[['12', 'S'], ['02', 'S']]], 'Flush']
['win', [[['13', 'S'], ['11', 'D']]], 'Full House']
['win', [[['08', 'D'], ['04', 'S']]], 'Pair']
['draw', [[['07', 'S'], ['04', 'D']], [['05', 'S'], ['07', 'C']]], 'Pair']
['win', [[['07', 'D'], ['08', 'D']]], 'Pair']
['win', [[['11', 'S'], ['04', 'S']]], 'Flush']
['win', [[['13', 'H'], ['08', 'C']]], 'Pair']
['win', [[['08', 'C'], ['01', 'D']]], 'Pair']
['win', [[['02', 'S'], ['13', 'D']]], 'Straight']
['win', [[['13', 'C'], ['11', 'S']]], '2 Pairs']
['win', [[['08', 'C'], ['12', 'C']]], 'Flush']
['win', [[['03', 'S'], ['13', 'C']]], 'Flush']
['win', [[['12', 'H'], ['05', 'H']]], '2 Pairs']
['win', [[['07', 'C'], ['09', 'C']]], 'Pair']
['win', [[['10', 'H'], ['05', 'D']]], '3 of a Kind']
['win', [[['06', 'D'], ['10', 'C']]], 'Pair']
['win', [[['05', 'C'], ['13', 'D']]], 'Full House']
['win', [[['04', 'S'], ['12', 'H']]], '2 Pairs']
['win', [[['06', 'D'], ['11', 'C']]], '3 of a Kind']
['win', [[['10', 'S'], ['04', 'S']]], 'Pair']
['win', [[['08', 'S'], ['03', 'S']]], '2 Pairs']
['win', [[['05', 'C'], ['12', 'D']]], '2 Pairs']
['win', [[['09', 'C'], ['12', 'S']]], '2 Pairs']
['win', [[['09', 'D'], ['10', 'C']]], '2 Pairs']
['win', [[['14', 'H'], ['09', 'H']]], 'Straight']
['win', [[['10', 'S'], ['11', 'H']]], '3 of a Kind']
['win', [[['13', 'D'], ['03', 'S']]], 'Full House']
['win', [[['11', 'S'], ['08', 'H']]], 'Flush']
['win', [[['08', 'H'], ['12', 'D']]], '2 Pairs']
['draw', [[['13', 'D'], ['05', 'S']], [['13', 'C'], ['03', 'H']]], '3 of a Kind']
['win', [[['11', 'H'], ['09', 'D']]], 'Pair']
['win', [[['12', 'H'], ['07', 'D']]], 'Full House']
['win', [[['02', 'S'], ['07', 'H']]], 'Pair']
['win', [[['13', 'D'], ['04', 'S']]], '2 Pairs']
['win', [[['08', 'C'], ['01', 'C']]], '2 Pairs']
['win', [[['13', 'D'], ['12', 'D']]], 'Pair']
['win', [[['08', 'H'], ['11', 'D']]], 'Flush']
['win', [[['12', 'S'], ['03', 'C']]], 'Full House']
['win', [[['11', 'C'], ['02', 'H']]], '2 Pairs']
['win', [[['11', 'D'], ['03', 'H']]], 'Pair']
['win', [[['08', 'H'], ['05', 'H']]], 'Straight']
['win', [[['07', 'D'], ['07', 'C']]], '2 Pairs']
['win', [[['04', 'C'], ['11', 'H']]], '2 Pairs']
['win', [[['09', 'D'], ['04', 'C']]], '2 Pairs']
['win', [[['11', 'H'], ['01', 'H']]], 'Pair']
['win', [[['01', 'C'], ['06', 'D']]], 'Pair']
['win', [[['01', 'S'], ['01', 'D']]], 'Full House']
['win', [[['09', 'H'], ['05', 'C']]], 'Straight']
['win', [[['13', 'C'], ['07', 'C']]], '2 Pairs']
['win', [[['13', 'H'], ['10', 'H']]], '2 Pairs']
['win', [[['04', 'D'], ['10', 'H']]], '2 Pairs']
['win', [[['07', 'C'], ['03', 'H']]], '2 Pairs']
['win', [[['10', 'C'], ['10', 'S']]], 'Pair']
['win', [[['01', 'S'], ['07', 'H']]], '2 Pairs']
['win', [[['09', 'D'], ['02', 'D']]], 'Pair']
['win', [[['03', 'S'], ['08', 'D']]], 'Full House']
['win', [[['11', 'D'], ['04', 'S']]], '2 Pairs']
['win', [[['02', 'C'], ['12', 'C']]], '2 Pairs']
['win', [[['12', 'D'], ['12', 'S']]], 'Pair']
['win', [[['13', 'D'], ['12', 'S']]], 'Pair']
['win', [[['13', 'C'], ['12', 'D']]], '2 Pairs']
['win', [[['08', 'S'], ['05', 'S']]], 'Flush']
['win', [[['07', 'S'], ['06', 'H']]], 'Straight']
['win', [[['08', 'D'], ['04', 'D']]], 'Pair']
['win', [[['12', 'S'], ['03', 'D']]], '2 Pairs']
['win', [[['09', 'S'], ['06', 'S']]], '2 Pairs']
['win', [[['12', 'H'], ['01', 'S']]], '3 of a Kind']
['win', [[['08', 'H'], ['11', 'D']]], 'Full House']
['win', [[['11', 'C'], ['07', 'C']]], 'Pair']
['win', [[['02', 'D'], ['02', 'S']]], 'Full House']
['win', [[['12', 'S'], ['09', 'C']]], '2 Pairs']
['win', [[['07', 'C'], ['13', 'H']]], 'Pair']
['win', [[['04', 'H'], ['03', 'S']]], '2 Pairs']
['win', [[['11', 'H'], ['06', 'H']]], 'Pair']
['win', [[['05', 'S'], ['02', 'D']]], 'Straight']
['win', [[['01', 'S'], ['01', 'C']]], 'Full House']
['win', [[['10', 'D'], ['11', 'H']]], 'Full House']
['win', [[['10', 'D'], ['10', 'S']]], 'Full House']
['win', [[['02', 'D'], ['12', 'H']]], 'Flush']
['win', [[['03', 'S'], ['06', 'S']]], 'Flush']
['win', [[['07', 'C'], ['13', 'D']]], '2 Pairs']
['win', [[['03', 'H'], ['06', 'D']]], 'Straight']
['win', [[['10', 'C'], ['03', 'D']]], 'Straight']
['win', [[['04', 'C'], ['03', 'H']]], '2 Pairs']
['win', [[['12', 'C'], ['12', 'S']]], '3 of a Kind']
['win', [[['04', 'D'], ['10', 'S']]], 'Flush']
['win', [[['03', 'C'], ['11', 'H']]], '2 Pairs']
['win', [[['03', 'S'], ['13', 'H']]], 'Pair']
['win', [[['12', 'H'], ['04', 'H']]], '2 Pairs']
['win', [[['04', 'H'], ['06', 'D']]], 'Straight']
['win', [[['11', 'H'], ['08', 'H']]], 'Pair']
['win', [[['10', 'H'], ['07', 'S']]], '2 Pairs']
['win', [[['13', 'C'], ['08', 'H']]], 'Pair']
